Name,Author ID,Title,Year,Venue,keywords
"Elham Mahmoudi, Ph.D.",1856339,"The Modifying Role of Hearing Aids in Delaying the Onset of Alzheimer’s, Depression, Alcohol Disorder, and Risk of Falling Among Adults with Hearing Loss",2019,,"['Ear', 'Role', 'Hearing', 'Adult']"
"Elham Mahmoudi, Ph.D.",1856339,Can Medicare Save Money by Covering Hearing Aids,2019,,"['Ear', 'Hearing', 'Medicare']"
"Elham Mahmoudi, Ph.D.",1856339,Early Life Exposure to Chinese Famine and the Risk of Cognitive Decline (P14-027-19).,2019,Current Developments in Nutrition,"['Ear', 'Chin']"
"Elham Mahmoudi, Ph.D.",1856339,Early-Life Exposure to the Chinese Famine and Risk of Cognitive Decline,2019,Journal of Clinical Medicine,"['Ear', 'Chin']"
"Elham Mahmoudi, Ph.D.",1856339,TOTAL AND POST-DISCHARGE 30-DAY EPISODE PAYMENTS FOR BENEFICIARIES WITH ALZHEIMER’S AND DEMENTIA,2019,Innovation in aging,['Dementia']
"Elham Mahmoudi, Ph.D.",1856339,CAN HEARING AIDS DELAY THE ONSET OF ALZHEIMER’S AND OTHER AGE-RELATED CONDITIONS AMONG ADULTS WITH HEARING LOSS?,2019,Innovation in aging,"['Ear', 'Hearing', 'Adult']"
"Elham Mahmoudi, Ph.D.",1856339,RACIAL DISPARITIES IN ACCESS TO AND COST OF HEALTHCARE AMONG OLDER ADULTS WITH COGNITIVE LIMITATION: 2002 TO 2016,2019,Innovation in aging,['Adult']
"Laura M.  Marsh, D.O., M.P.H.",2213428297,"HummingFlow: novel single twist-drill access for ventricular drainage, irrigation, monitoring, and automated local drug delivery in subarachnoid hemorrhage.",2023,Journal of Neurosurgery,"['Arachnoid', 'Rain']"
"Anna K.  McEvoy, M.D.",39525462,"Health Maintenance in School-Aged Children: Part I. History, Physical Examination, Screening, and Immunizations.",2019,,"['Art', 'Aged', 'Child', 'Maintenance']"
"Kimberly S. McKee, Ph.D., M.P.H.",2303102743,Antenatal depression and drug use among deaf and hard-of-hearing birthing parents: results from a U.S. National Survey.,2024,Archives of Women's Mental Health,"['Ear', 'Hearing']"
"Kimberly S. McKee, Ph.D., M.P.H.",2303102743,Cesarean birth and adverse birth outcomes among sub-populations of deaf and hard-of-hearing people.,2024,Disability and Health Journal,"['Ear', 'Hearing']"
"Kimberly S. McKee, Ph.D., M.P.H.",2303102743,Antenatal Hospital Use among Deaf and Hard of Hearing Women,2021,American Journal of Perinatology,"['Ear', 'Hearing']"
"Michael M. McKee, M.D., M.P.H.",2282379003,Antenatal depression and drug use among deaf and hard-of-hearing birthing parents: results from a U.S. National Survey.,2024,Archives of Women's Mental Health,"['Ear', 'Hearing']"
"Michael M. McKee, M.D., M.P.H.",2282379003,Examining the differences of perceptions and experience with online health information accessibility between deaf and hearing individuals: A qualitative study.,2024,Patient Education and Counseling,"['Ear', 'Perception', 'Hearing']"
"Michael M. McKee, M.D., M.P.H.",2282379003,Severe maternal morbidity in deaf or hard of hearing women in the United States.,2024,Preventive Medicine,"['Ear', 'Hearing']"
"Michael M. McKee, M.D., M.P.H.",2282379003,"Wait, What? What's Going On?- Pregnancy Experiences of Deaf and Hard of Hearing Mothers Who Do Not Sign.",2024,Birth,"['Ear', 'Hearing', 'Pregnancy']"
"Michael M. McKee, M.D., M.P.H.",2282379003,Cesarean birth and adverse birth outcomes among sub-populations of deaf and hard-of-hearing people.,2024,Disability and Health Journal,"['Ear', 'Hearing']"
"Michael M. McKee, M.D., M.P.H.",2282379003,Antenatal Hospital Use among Deaf and Hard of Hearing Women,2021,American Journal of Perinatology,"['Ear', 'Hearing']"
"Michelle  Meade, Ph.D.",3405622,Examining the time course of post collaborative benefits across word lists and prose passages.,2024,Memory & Cognition,['Time']
"Michelle  Meade, Ph.D.",3405622,Does collaboration help or hurt recall? The answer depends on working memory capacity.,2022,"Journal of Experimental Psychology. Learning, Memory and Cognition","['Memory', 'Work']"
"Michelle  Meade, Ph.D.",3405622,Collaborative inhibition in same-age and mixed-age dyads.,2020,Psychology and Aging,[]
"Michelle  Meade, Ph.D.",3405622,Memory and Aging in Social Contexts,2020,The Cambridge Handbook of Cognitive Aging,['Memory']
"Michelle  Meade, Ph.D.",3405622,Social contagion of memory and the role of self-initiated relative judgments.,2020,Acta Psychologica,"['Role', 'Memory', 'Judgment']"
"Michelle  Meade, Ph.D.",3405622,Methodological Considerations in Collaborative Memory and Aging Research,2019,,"['Ear', 'Memory', 'Research', 'Logic']"
"Christine J. Medaugh, M.D.",1816713494,Accuracy of Electronic Health Record–Documented Aspirin for Primary Prevention in Adult Outpatients,2023,JAMA Network Open,"['Adult', 'Primary Prevention']"
"Christine J. Medaugh, M.D.",1816713494,Japanese Women's Concerns and Satisfaction With Pregnancy Care in the United States,2020,The Journal of Perinatal Education,['Pregnancy']
"Lisa M. Meeks, Ph.D., M.A.",2297356006,Transforming medical education: Implementing 'disruptors' to break the cycle of ableism.,2024,Medical Education,"['Tin', 'Education']"
"Lisa M. Meeks, Ph.D., M.A.",2297356006,The inaccessible road to science for people with disabilities.,2024,Trends in Molecular Medicine,[]
"Lisa M. Meeks, Ph.D., M.A.",2297356006,Informed Inclusion Model: Medical Student Wheelchair User in an Obstetrics and Gynecology Clerkship.,2024,Academic medicine : journal of the Association of American Medical Colleges,"['Heel', 'Hip', 'Hair', 'Ecology', 'Obstetrics']"
"Lisa M. Meeks, Ph.D., M.A.",2297356006,"""We Need a Seismic Shift"": Disabled Student Perspectives on Disability Inclusion in U.S. Medical Education.",2024,Academic medicine : journal of the Association of American Medical Colleges,['Education']
"Lisa M. Meeks, Ph.D., M.A.",2297356006,The Impact of Disability on Medical Care.,2024,The Primary Care Companion For CNS Disorders,[]
"Lisa M. Meeks, Ph.D., M.A.",2297356006,Internal Medicine Program Directors' Perceptions About Accommodating Residents with Disabilities: A Qualitative Study.,2024,Journal of general internal medicine,"['Tin', 'Perception']"
"Amy C. Miller, M.D.",144231394,First report of Colletotrichum henanense causing anthracnose on Chinese chestnut in the United States.,2022,Plant Disease,"['Chin', 'Nose']"
"Leigh Morrison, M.D.",31973167,Cannabis Use During Pregnancy.,2022,American Family Physician,"['Cannabis', 'Pregnancy']"
"Leigh Morrison, M.D.",31973167,Effectiveness of BNT162b2 COVID-19 vaccination in prevention of hospitalisations and severe disease in adults with SARS-CoV-2 Delta (B.1.617.2) and Omicron (B.1.1.529) variant between June 2021 and July 2022: A prospective test negative case–control study,2022,The Lancet Regional Health - Europe,['Adult']
"Leigh Morrison, M.D.",31973167,"Severity of Omicron (B.1.1.529) and Delta (B.1.617.2) SARS-CoV-2 infection among hospitalised adults: A prospective cohort study in Bristol, United Kingdom",2022,The Lancet Regional Health - Europe,"['Infection', 'Adult', 'United Kingdom']"
"Leigh Morrison, M.D.",31973167,"Incidence of community acquired lower respiratory tract disease in Bristol, UK during the COVID-19 pandemic: A prospective cohort study",2022,The Lancet Regional Health - Europe,[]
"Leigh Morrison, M.D.",31973167,How can registered nurses prepare medical students to be better residents? A qualitative study on feedback in a simulated paging curriculum,2021,,"['Curriculum', 'Feedback', 'Nurses']"
"Leigh Morrison, M.D.",31973167,"Effectiveness of BNT162b2 and ChAdOx1 nCoV-19 COVID-19 vaccination at preventing hospitalisations in people aged at least 80 years: a test-negative, case-control study",2021,Lancet. Infectious Diseases (Print),"['Ear', 'Tin', 'Aged']"
"Leigh Morrison, M.D.",31973167,Thulium laser transurethral vaporesection of the prostate versus transurethral resection of the prostate for men with lower urinary tract symptoms or urinary retention (UNBLOCS): a randomised controlled trial,2020,The Lancet,"['Urethra', 'Prostate', 'Urinary Tract']"
"Leigh Morrison, M.D.",31973167,"Mesh inlay, mesh kit or native tissue repair for women having repeat anterior or posterior prolapse surgery: randomised controlled trial (PROSPECT)",2020,BJOG: an International Journal of Obstetrics and Gynaecology,[]
"Leigh Morrison, M.D.",31973167,"Knowledge, behaviors, and social factors that influence pregnancy weight gain among youth ages 16-24 years.",2020,Journal of Pediatric and Adolescent Gynecology,"['Ear', 'Weight Gain', 'Pregnancy', 'Knowledge']"
"Leigh Morrison, M.D.",31973167,"Health Maintenance in School-Aged Children: Part I. History, Physical Examination, Screening, and Immunizations.",2019,,"['Art', 'Aged', 'Child', 'Maintenance']"
"Leigh Morrison, M.D.",31973167,The clinical and cost-effectiveness of total versus partial knee replacement in patients with medial compartment osteoarthritis (TOPKAT): 5-year outcomes of a randomised controlled trial,2019,The Lancet,"['Knee', 'Ear', 'Osteoarthritis', 'Art']"
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,Care of Cancer Survivors: Distress and Mental Health.,2023,FP essentials,"['Mental Health', 'Survivors']"
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,The Prevalence of Periodontitis Among US Adults with Multimorbidity Using NHANES Data 2011–2014,2023,Journal of the American Board of Family Medicine,['Adult']
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,Patient-centered home cancer screening attitudes during SARS-CoV-2 pandemic.,2022,Annals of Family Medicine,['Attitude']
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,Current State of Point-of-Care Ultrasound Use Within Family Medicine,2022,Journal of the American Board of Family Medicine,['Family']
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,Does Ondansetron Have a Role in Primary Care Management of Pediatric Gastroenteritis,2021,,"['Ondansetron', 'Role']"
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,JM-JABF210069 509..521,2021,,[]
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,USPSTF Reaffirms Recommendations for Low-Dose Aspirin to Prevent Preeclampsia,2021,,['Eclampsia']
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,Are Pregnant Women More Likely to Develop Kidney Stones,2021,,['Kidney']
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,Health-Related Quality of Life for People With Acute and Chronic Illnesses During the COVID-19 Pandemic,2021,Journal of the American Board of Family Medicine,[]
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,How Long Should We Immobilize the Shoulder in Patients with Proximal Humeral Fractures,2021,,"['Shoulder', 'Humeral Fractures']"
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,Patient-Centered Home Cancer Screening Attitudes During COVID-19 Pandemic.,2021,Journal of Patient-Centered Research and Reviews,['Attitude']
"Marie Claire O'Dwyer, MB, BCh, BAO, M.P.H.",1429146345,The evidence for switching dibenzazepines in people with epilepsy,2020,Acta Neurologica Scandinavica,"['Chin', 'Benzazepines', 'Dibenzazepines']"
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,MP21-10 “I’M A BATHROOM EXPERT”: BALANCING COLLEGE LIFE AND BLADDER AND BOWEL PROGRAMS FOR STUDENTS WITH PHYSICAL DISABILITIES,2024,Journal of Urology,['Leg']
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,“I'm a bathroom expert”: a qualitative study exploring how students with physical disabilities manage toileting during college,2024,Frontiers in Pediatrics,"['Leg', 'Tin']"
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,Treating Children With Physical Disabilities: A Video-Based Educational Resource Using Simulated Participants,2023,Journal of Medical Education and Curricular Development,"['Tin', 'Education', 'Art', 'Child']"
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,Adapting to sport and country: Immigrant athletes with disabilities,2023,International Review for the Sociology of Sport,"['Tin', 'Athletes']"
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,Competitive Adaptive Athletes Perceptions On Able-bodied Participation In Adaptive Sports,2022,Medicine &amp; Science in Sports &amp; Exercise,"['Perception', 'Sports', 'Art', 'Athletes']"
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,Call to Action: Eliminate Barriers Faced by Medical Students With Disabilities,2022,Annals of Family Medicine,['Face']
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,Are Medical Students Adequately Trained to Care for Persons With Disabilities?,2022,PRiMER,['Rain']
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,Experimental Studies of Latissimus Dorsi Detrusor Myoplasty for Bladder Acontractility: A Systematic Review,2021,Plastic Surgical Nursing,[]
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,Addressing Common Questions About Traveling by Air After Orthopedic Surgery.,2021,Orthopedics,['Travel']
"Oluwaferanmi O.  Okanlami, M.D., M.S.",13692219,Latissimus dorsi detrusor myoplasty for bladder acontractility: a systematic review,2021,Archives of Plastic Surgery,[]
"Lauren D.  Oshman, M.D., M.P.H., FAAFP",2312510800,Human Papillomavirus Vaccination for Adults: Updated Recommendations of the Advisory Committee on Immunization Practices (ACIP).,2020,Journal of the American Medical Association (JAMA),"['Papilloma', 'Adult']"
"Amal Othman, M.D., Dipl. ABOM, FOMA",15689902,In vitro effect of chitosan Lactobacillus acidophilus nanoparticles on vancomycin-resistant multidrug-resistant Enterococcus faecalis,2023,Egyptian Journal of Chemistry,"['Bacillus', 'Chitosan', 'Nanoparticles', 'Art']"
"Amal Othman, M.D., Dipl. ABOM, FOMA",15689902,Molecular Characterization of Multi-drug Resistant Streptococcus pyogenes and Its Eradication Using Essential Oil of Zingiber officinale as a Natural Antimicrobial Agent,2022,Egyptian Journal of Microbiology,"['Chara', 'Character', 'Genes']"
"Amal Othman, M.D., Dipl. ABOM, FOMA",15689902,Molecular and Immunological Studies of Phloretin and Escherichia Coli on Experimentally Induced Ulcerative Colitis in Rats,2022,Egyptian Journal of Chemistry,"['Rats', 'Escherichia', 'Escherichia coli', 'Colitis', 'Ulcer', 'Tin', 'Phloretin', 'Logic']"
"Amal Othman, M.D., Dipl. ABOM, FOMA",15689902,Child Developmental Delays and Disorders: Speech and Language Delay.,2021,FP essentials,"['Language', 'Speech', 'Child Development', 'Child']"
"Bumsoo Park, M.D., Ph.D.",114388691,Weldable and Reprocessable Shape Memory Epoxy Vitrimer Enabled by Controlled Formulation for Extrusion‐Based 4D Printing Applications,2021,Advanced Engineering Materials,"['Tin', 'Memory', 'Printing']"
"Ebony C. Parker-Featherstone, M.D.",1413762353,Lichen Planus Follicularis Tumidus of the Vulva.,2024,American Journal of Obstetrics and Gynecology,"['Vulva', 'Ulva']"
"Ebony C. Parker-Featherstone, M.D.",1413762353,Controlling Hypertension through Education and Coaching in Kidney Disease (CHECK-D): protocol of a cluster randomised controlled trial,2023,BMJ Open,"['Chin', 'Kidney', 'Hypertension', 'Education']"
"Ebony C. Parker-Featherstone, M.D.",1413762353,"Vulvar pseudotumoral acyclovir-resistant herpes in an HIV-negative, non-immunosuppressed patient: A therapeutic challenge",2021,International Journal of Women's Dermatology,"['Vulva', 'Ulva', 'HIV']"
"Ebony C. Parker-Featherstone, M.D.",1413762353,Improving hypertension control through a collaboration between an academic medical center and a chain community pharmacy,2019,Journal of the American College of Clinical Pharmacy,"['Arm', 'Hypertension', 'Pharmacy']"
